-0.54829000	-0.16682000	-0.16682000	0.57117200	0.03630730	-0.81971600	-0.02259500
-0.52851900	-0.16652400	-0.16652400	0.60131100	0.03514630	-0.79787200	-0.02426930
-0.51574500	-0.16634500	-0.16634500	0.61636900	0.03452310	-0.78630000	-0.02509400
-0.43800900	-0.16548200	-0.16548200	0.68227700	0.03190540	-0.72982800	-0.02884180
-0.42297000	-0.16542000	-0.16542000	0.68458000	0.03188040	-0.72766100	-0.02904030
-0.40863700	-0.16547500	-0.16547500	0.67571200	0.03237890	-0.73589600	-0.02866100
-0.38364400	-0.16557900	-0.16557900	0.66240700	0.03312220	-0.74788500	-0.02807610
-0.36708900	-0.16566200	-0.16566200	0.65485200	0.03356120	-0.75450200	-0.02774500
-0.14373900	-0.16618400	-0.16618400	0.58062900	0.03708400	-0.81293400	-0.02514330
-0.13661800	-0.16618000	-0.16618000	0.58011700	0.03711950	-0.81329800	-0.02514820
-0.13807500	-0.16612300	-0.16612300	0.58300300	0.03696840	-0.81123400	-0.02530760
-0.14343200	-0.16592400	-0.16592400	0.59591700	0.03646600	-0.80179800	-0.02595470
-0.14665800	-0.16574800	-0.16574800	0.60617000	0.03603060	-0.79407700	-0.02648760
-0.14872300	-0.16492500	-0.16492500	0.65182800	0.03407760	-0.75705100	-0.02887450
-0.14822500	-0.16488700	-0.16488700	0.65391000	0.03397700	-0.75525200	-0.02900090
-0.14866800	-0.16495900	-0.16495900	0.65057700	0.03412270	-0.75812500	-0.02882700
-0.13719600	-0.16592800	-0.16592800	0.60677100	0.03610490	-0.79361500	-0.02647330
-0.09873890	-0.16670600	-0.16670600	0.56597800	0.03790920	-0.82318500	-0.02445500
-0.08239640	-0.16690900	-0.16690900	0.55352600	0.03840600	-0.83160300	-0.02388480
-0.06377680	-0.16711000	-0.16711000	0.54100700	0.03895250	-0.83979200	-0.02330780
0.02356000	-0.16773200	-0.16773200	-0.49377400	-0.04082050	0.86837000	0.02132500
0.03932980	-0.16781200	-0.16781200	-0.48637600	-0.04109420	0.87252900	0.02102550
0.05087270	-0.16786500	-0.16786500	-0.48108400	-0.04130390	0.87545300	0.02081750
0.06183360	-0.16791700	-0.16791700	-0.47675900	-0.04146940	0.87781200	0.02067530
0.06786760	-0.16795100	-0.16795100	-0.47553700	-0.04153870	0.87847300	0.02061210
0.11884400	-0.16818500	-0.16818500	-0.46520800	-0.04210250	0.88396700	0.02028170
0.14839500	-0.16829400	-0.16829400	-0.45940300	-0.04240930	0.88698800	0.02007720
0.17469000	-0.16836300	-0.16836300	-0.45437700	-0.04269000	0.88956300	0.01993530
0.21880700	-0.16845000	-0.16845000	-0.44667800	-0.04314220	0.89343800	0.01963820
0.21331200	-0.16774100	-0.16774100	-0.44713100	-0.04457910	0.89315700	0.01888430
0.17956100	-0.16402300	-0.16402300	-0.45023600	-0.05390570	0.89117000	0.01407280
0.15192100	-0.16205700	-0.16205700	-0.45264200	-0.06159690	0.88950600	0.01001360
0.08518450	-0.16129800	-0.16129800	-0.45837500	-0.08144810	0.88501900	-0.00061604
-0.00442266	-0.17070000	-0.17070000	-0.46745200	-0.11163000	0.87676800	-0.01747950
-0.24059700	-0.13299300	-0.13299300	0.51232700	-0.02456360	-0.85635900	-0.05972570
-0.24469900	-0.13504100	-0.13504100	0.51899400	-0.01934050	-0.85263400	-0.05733510
-0.24912200	-0.13805800	-0.13805800	0.52782400	-0.01245790	-0.84754000	-0.05405580
-0.25094800	-0.15961800	-0.15961800	0.57691600	0.02591570	-0.81575500	-0.03227000
-0.25026100	-0.16045900	-0.16045900	0.57872400	0.02728690	-0.81446300	-0.03137760
-0.23648300	-0.15828600	-0.15828600	0.55802300	0.02329440	-0.82882900	-0.03332910
-0.00592228	-0.16753700	-0.16753700	0.53169200	0.01210500	-0.84588700	-0.04040870
0.05016750	-0.17171400	-0.17171400	0.52684600	0.00999601	-0.84888100	-0.04164140
0.05587290	-0.17216200	-0.17216200	0.52622800	0.00981992	-0.84926000	-0.04176780
-0.20685300	-0.15970200	-0.15970200	0.50656400	0.02384270	-0.86133600	-0.03041690
-0.22579400	-0.15963500	-0.15963500	0.50434000	0.02509720	-0.86263900	-0.02941820
-0.23801700	-0.15971600	-0.15971600	0.50252200	0.02602580	-0.86369500	-0.02873340
-0.28009800	-0.16026700	-0.16026700	-0.49610800	-0.02901030	0.86737400	0.02640730
-0.31703700	-0.16115900	-0.16115900	-0.49065100	-0.03156400	0.87044000	0.02446430
-0.43926900	-0.16701300	-0.16701300	-0.47320000	-0.03987390	0.87986000	0.01837320
-0.48888200	-0.17057200	-0.17057200	-0.46620800	-0.04315860	0.88347500	0.01608760
-0.50950700	-0.17183000	-0.17183000	-0.46317900	-0.04415180	0.88503100	0.01534620
-0.73610900	-0.17564300	-0.17564300	-0.42634600	-0.04550450	0.90333500	0.01201460
-0.36078600	-0.17980700	-0.17980700	-0.49333900	-0.05476120	0.86804100	0.01104500
-0.37558400	-0.19108200	-0.19108200	-0.48918600	-0.06706090	0.86958800	0.00397998
-0.39506500	-0.20774300	-0.20774300	-0.48342100	-0.08358210	0.87137300	-0.00531535
-0.41421400	-0.20408600	-0.20408600	-0.48211100	-0.07800520	0.87262800	-0.00228300
-0.40689700	-0.18135500	-0.18135500	-0.48747400	-0.05481030	0.87135000	0.01067070
-0.36754600	-0.10311000	-0.10311000	0.50553600	-0.03798700	-0.85942900	-0.06612400
-0.38240000	-0.11471800	-0.11471800	0.51370400	-0.02110930	-0.85581600	-0.05693220
-0.39695900	-0.12788900	-0.12788900	0.52139800	-0.00410366	-0.85199600	-0.04722550
-0.42708200	-0.16124800	-0.16124800	0.53703400	0.03247370	-0.84256400	-0.02500680
-0.43323300	-0.16158200	-0.16158200	0.51571800	0.03345680	-0.85578100	-0.02356860
-0.43742200	-0.16188100	-0.16188100	0.50001400	0.03422530	-0.86504900	-0.02248450
-0.46491100	-0.16455200	-0.16455200	-0.34148700	-0.04133190	0.93889200	0.01262920
-0.46716500	-0.16485800	-0.16485800	-0.31746100	-0.04224640	0.94726200	0.01131240
-0.46766700	-0.16498600	-0.16498600	-0.31031400	-0.04257390	0.94961800	0.01089930
-0.46812000	-0.16505200	-0.16505200	-0.30590900	-0.04275400	0.95104100	0.01066180
-0.48223400	-0.16536400	-0.16536400	-0.31937100	-0.04269610	0.94660200	0.01114610
-0.50391600	-0.16591700	-0.16591700	-0.34298200	-0.04255170	0.93830100	0.01199290
-0.51688700	-0.16632300	-0.16632300	-0.35893700	-0.04244380	0.93231100	0.01258840
-0.53007500	-0.16678100	-0.16678100	-0.37754300	-0.04229220	0.92493000	0.01328900
-0.54083800	-0.16722000	-0.16722000	-0.39566100	-0.04207250	0.91732600	0.01396440
-0.55246100	-0.16785300	-0.16785300	-0.42072800	-0.04181650	0.90610000	0.01489020
-0.55732700	-0.16820000	-0.16820000	-0.43545500	-0.04160870	0.89911500	0.01545300
-0.56492800	-0.16816900	-0.16816900	-0.47364900	-0.04037300	0.87961900	0.01724520
-0.56603500	-0.16800800	-0.16800800	-0.48879500	-0.03978390	0.87130400	0.01803270
-0.55878100	-0.16719900	-0.16719900	0.54544400	0.03737680	-0.83704600	-0.02114930
-0.55619400	-0.16706900	-0.16706900	0.55346400	0.03703040	-0.83176900	-0.02161310
-0.55425000	-0.16694700	-0.16694700	0.55867200	0.03677540	-0.82828300	-0.02191820
-0.55338400	-0.16692800	-0.16692800	0.56131000	0.03666080	-0.82649900	-0.02205070
-0.54525600	-0.16678200	-0.16678200	0.57651600	0.03608960	-0.81596800	-0.02288290
-0.53904900	-0.16668700	-0.16668700	0.58654600	0.03571270	-0.80878900	-0.02343370
-0.53031100	-0.16656300	-0.16656300	0.59910700	0.03522960	-0.79953000	-0.02411500
-0.51831400	-0.16637700	-0.16637700	0.61393400	0.03465080	-0.78820100	-0.02497190
-0.50235500	-0.16618200	-0.16618200	0.63060400	0.03397250	-0.77492800	-0.02591240
-0.48527800	-0.16599800	-0.16599800	0.64644700	0.03336110	-0.76175800	-0.02679090
-0.47180200	-0.16584700	-0.16584700	0.65756100	0.03290770	-0.75218200	-0.02742520
-0.45981100	-0.16572700	-0.16572700	0.66701700	0.03255200	-0.74380600	-0.02795470
-0.44933200	-0.16561000	-0.16561000	0.67460300	0.03223180	-0.73692900	-0.02840330
-0.43935400	-0.16550200	-0.16550200	0.68139900	0.03194970	-0.73064800	-0.02878240
-0.43256600	-0.16543300	-0.16543300	0.68600800	0.03175710	-0.72632000	-0.02905170
-0.42368500	-0.16541300	-0.16541300	0.68494400	0.03185270	-0.72731900	-0.02905170
-0.41024000	-0.16548800	-0.16548800	0.67656900	0.03235910	-0.73510900	-0.02866730
-0.38640300	-0.16558100	-0.16558100	0.66373200	0.03308050	-0.74671000	-0.02812490
-0.33174300	-0.16577300	-0.16577300	0.64027700	0.03432060	-0.76689600	-0.02715910
-0.27699600	-0.16591300	-0.16591300	0.62083200	0.03531830	-0.78270000	-0.02647150
-0.19284900	-0.16608700	-0.16608700	0.59484100	0.03648810	-0.80260600	-0.02560600
-0.13802700	-0.16619900	-0.16619900	0.57919200	0.03716130	-0.81395700	-0.02508780
-0.14292100	-0.16594500	-0.16594500	0.59447700	0.03650980	-0.80286600	-0.02587650
-0.14802100	-0.16485000	-0.16485000	0.65540900	0.03392340	-0.75395000	-0.02911110
-0.06769600	-0.16707100	-0.16707100	0.54362100	0.03884080	-0.83810500	-0.02342090
0.00382294	-0.16762100	-0.16762100	0.50330800	0.04045610	-0.86288700	-0.02170790
0.11440500	-0.16816600	-0.16816600	-0.46580900	-0.04207720	0.88365200	0.02028170
0.18928900	-0.16839700	-0.16839700	-0.45173000	-0.04281800	0.89090500	0.01986120
0.21898900	-0.16847200	-0.16847200	-0.44668100	-0.04308890	0.89343800	0.01967410
-0.06042800	-0.18376600	-0.18376600	-0.47386300	-0.13112000	0.87030000	-0.02895930
-0.17557700	-0.16176700	-0.16176700	-0.49630900	-0.02584590	0.86728200	0.02883770
-0.22025300	-0.14021600	-0.14021600	0.50297100	-0.01590570	-0.86250000	-0.05349100
-0.23147900	-0.13350400	-0.13350400	0.50458100	-0.02654620	-0.86087100	-0.05995170
-0.25466900	-0.14561100	-0.14561100	0.54664400	0.00231834	-0.83607600	-0.04638240
-0.25425500	-0.15427500	-0.15427500	0.56574100	0.01721180	-0.82353800	-0.03776680
-0.23556200	-0.15827300	-0.15827300	0.55776300	0.02320310	-0.82900500	-0.03336450
-0.03254000	-0.16576200	-0.16576200	0.53387400	0.01307330	-0.84452600	-0.03978550
-0.20893400	-0.15968200	-0.15968200	0.50635800	0.02398200	-0.86145500	-0.03034240
-0.28523100	-0.16037600	-0.16037600	-0.49533100	-0.02938020	0.86781400	0.02612870
-0.44421500	-0.16734800	-0.16734800	-0.47243900	-0.04022180	0.88025800	0.01814610
-0.68618000	-0.17457600	-0.17457600	-0.43447800	-0.04515500	0.89945900	0.01277820
-0.73804400	-0.17543100	-0.17543100	-0.42566700	-0.04536940	0.90366200	0.01204970
-0.75088000	-0.17566200	-0.17566200	-0.42340700	-0.04542590	0.90472200	0.01187340
-0.60910600	-0.17481100	-0.17481100	-0.44989700	-0.04576740	0.89180600	0.01344870
-0.49620800	-0.17378500	-0.17378500	-0.46996900	-0.04584160	0.88136900	0.01469600
-0.36598400	-0.17225400	-0.17225400	-0.49337800	-0.04567990	0.86846400	0.01618800
-0.35300800	-0.17437700	-0.17437700	-0.49549200	-0.04849250	0.86713300	0.01473000
-0.42830900	-0.16125900	-0.16125900	0.53315500	0.03259380	-0.84502700	-0.02476530
-0.46413000	-0.16442800	-0.16442800	-0.34824000	-0.04100050	0.93641800	0.01304030
-0.46589100	-0.16466400	-0.16466400	-0.33114500	-0.04169170	0.94258100	0.01206870
-0.46710100	-0.16486200	-0.16486200	-0.31789300	-0.04225100	0.94711700	0.01133170
-0.46804000	-0.16503600	-0.16503600	-0.30602300	-0.04272970	0.95100500	0.01067120
-0.47769800	-0.16526100	-0.16526100	-0.31498900	-0.04271750	0.94807000	0.01098810
-0.49714500	-0.16571600	-0.16571600	-0.33539600	-0.04257770	0.94104100	0.01173570
-0.52270200	-0.16649600	-0.16649600	-0.36685000	-0.04237520	0.92922500	0.01289430
-0.54980300	-0.16766000	-0.16766000	-0.41420000	-0.04184800	0.90910500	0.01466470
-0.55771200	-0.16824100	-0.16824100	-0.43688000	-0.04159140	0.89842400	0.01549280
-0.55907300	-0.16839400	-0.16839400	-0.44230800	-0.04153770	0.89576300	0.01568860
-0.56537500	-0.16812400	-0.16812400	-0.47762200	-0.04023960	0.87746900	0.01746580
-0.56030500	-0.16729300	-0.16729300	0.53941400	0.03764960	-0.84094100	-0.02079990
-0.55278800	-0.16692000	-0.16692000	0.56243800	0.03663470	-0.82573100	-0.02210890
-0.43123500	-0.16542500	-0.16542500	0.68685400	0.03173990	-0.72551900	-0.02910900
-0.42876900	-0.16540500	-0.16540500	0.68867700	0.03164420	-0.72378800	-0.02921710
-0.42812200	-0.16541000	-0.16541000	0.68819100	0.03167370	-0.72425000	-0.02917480
-0.42590000	-0.16540000	-0.16540000	0.68669700	0.03176520	-0.72566500	-0.02913750
-0.39512100	-0.16553700	-0.16553700	0.66826300	0.03280560	-0.74266200	-0.02832420
-0.38165300	-0.16559900	-0.16559900	0.66141300	0.03319030	-0.74876400	-0.02799340
-0.34561500	-0.16574000	-0.16574000	0.64576700	0.03406540	-0.76228200	-0.02738340
-0.32058900	-0.16580300	-0.16580300	0.63620700	0.03455600	-0.77027100	-0.02701270
-0.29329700	-0.16587400	-0.16587400	0.62640500	0.03503680	-0.77825300	-0.02666600
-0.26398700	-0.16593700	-0.16593700	0.61666800	0.03550280	-0.78598100	-0.02632280
-0.23383600	-0.16600700	-0.16600700	0.60708600	0.03595020	-0.79339700	-0.02599460
-0.20672500	-0.16606300	-0.16606300	0.59899000	0.03631880	-0.79951800	-0.02574060
-0.15179400	-0.16617300	-0.16617300	0.58302800	0.03701000	-0.81121700	-0.02521590
-0.13638800	-0.16620300	-0.16620300	0.57871200	0.03717950	-0.81429800	-0.02506610
-0.13593300	-0.16620000	-0.16620000	0.57878400	0.03716920	-0.81424700	-0.02508040
-0.13678200	-0.16618000	-0.16618000	0.58044100	0.03710900	-0.81306800	-0.02514370
-0.15042200	-0.16530200	-0.16530200	0.63212600	0.03494310	-0.77357800	-0.02781560
-0.14849100	-0.16490800	-0.16490800	0.65272100	0.03404810	-0.75628000	-0.02892550
-0.14807300	-0.16485800	-0.16485800	0.65515600	0.03392940	-0.75417100	-0.02907710
-0.14800400	-0.16486400	-0.16486400	0.65507500	0.03395000	-0.75424100	-0.02905730
-0.14838700	-0.16491100	-0.16491100	0.65333700	0.03403030	-0.75574800	-0.02895040
-0.14690700	-0.16548200	-0.16548200	0.62798300	0.03516630	-0.77694300	-0.02756390
-0.14258400	-0.16573000	-0.16573000	0.61655100	0.03568330	-0.78604400	-0.02695420
-0.13464100	-0.16601100	-0.16601100	0.60289500	0.03631020	-0.79656100	-0.02626340
-0.11118200	-0.16651500	-0.16651500	0.57662700	0.03744340	-0.81576700	-0.02496620
-0.08016310	-0.16694200	-0.16694200	0.55197700	0.03850990	-0.83263000	-0.02379040
-0.03644000	-0.16734600	-0.16734600	0.52462900	0.03964420	-0.85010700	-0.02261530
0.05803190	-0.16789400	-0.16789400	-0.47785600	-0.04141060	0.87721800	0.02070100
0.05962390	-0.16790300	-0.16790300	-0.47722100	-0.04144800	0.87756200	0.02068330
0.21730000	-0.16847000	-0.16847000	-0.44680600	-0.04308600	0.89337600	0.01967160
0.21226400	-0.16760500	-0.16760500	-0.44729300	-0.04487500	0.89306400	0.01875460
0.17691000	-0.16379400	-0.16379400	-0.45036200	-0.05460550	0.89106900	0.01370070
-0.05741030	-0.18367100	-0.18367100	-0.47337000	-0.13356700	0.87015300	-0.03023480
-0.10389200	-0.18071700	-0.18071700	-0.48313100	-0.09118100	0.87075300	-0.00775740
-0.13419700	-0.17487500	-0.17487500	-0.48886400	-0.06359600	0.87000800	0.00737704
-0.16912500	-0.16421800	-0.16421800	-0.49521300	-0.03177190	0.86781800	0.02542470
-0.21703200	-0.14204700	-0.14204700	0.50246700	-0.01286150	-0.86295700	-0.05163330
-0.22978000	-0.13456500	-0.13456500	0.50438100	-0.02492130	-0.86110600	-0.05895350
-0.24679600	-0.13633100	-0.13633100	0.52294000	-0.01629340	-0.85037800	-0.05591450
-0.25102000	-0.13983000	-0.13983000	0.53241300	-0.00875013	-0.84482900	-0.05219150
-0.25425300	-0.14456400	-0.14456400	0.54411400	0.00040266	-0.83767100	-0.04740320
-0.25453600	-0.15353000	-0.15353000	0.56421600	0.01594960	-0.82457500	-0.03850240
-0.23898700	-0.15830900	-0.15830900	0.55856700	0.02349590	-0.82846200	-0.03319240
-0.23349600	-0.15826100	-0.15826100	0.55754000	0.02306830	-0.82915300	-0.03348250
-0.20993200	-0.15839700	-0.15839700	0.55388300	0.02149550	-0.83160200	-0.03447760
-0.19018500	-0.15872100	-0.15872100	0.55108000	0.02034290	-0.83346100	-0.03522430
-0.03271860	-0.16575300	-0.16575300	0.53391200	0.01310090	-0.84450300	-0.03976010
0.03925980	-0.17085800	-0.17085800	0.52766100	0.01040990	-0.84838200	-0.04139870
0.05160110	-0.17182800	-0.17182800	0.52673600	0.00994269	-0.84894900	-0.04165850
0.05660170	-0.17222900	-0.17222900	0.52616000	0.00979738	-0.84930200	-0.04177790
0.03976260	-0.17090000	-0.17090000	0.52497700	0.01058600	-0.85005900	-0.04107060
-0.48227500	-0.17003900	-0.17003900	-0.46714000	-0.04272340	0.88299900	0.01639060
-0.75397800	-0.17577800	-0.17577800	-0.42288900	-0.04547750	0.90496300	0.01178950
-0.75440600	-0.17575400	-0.17575400	-0.42286100	-0.04545750	0.90497700	0.01179930
-0.67698300	-0.17533100	-0.17533100	-0.43765700	-0.04567090	0.89789200	0.01265770
-0.63488900	-0.17503500	-0.17503500	-0.44536700	-0.04574160	0.89408200	0.01313750
-0.52463700	-0.17405700	-0.17405700	-0.46499400	-0.04579800	0.88401200	0.01437750
-0.47272000	-0.17352200	-0.17352200	-0.47434900	-0.04580770	0.87901600	0.01498170
-0.43014700	-0.17302900	-0.17302900	-0.48179400	-0.04575190	0.87495300	0.01546250
-0.40161600	-0.17270800	-0.17270800	-0.48681700	-0.04576980	0.87216100	0.01577550
